TransactionID,DateID,CustomerID,ProductID,Quantity,TotalAmount (FCFA)
39736fd2-ac5b-435b-bb04-f53ed2d339d8,20220113,b2321c86-6e44-42e6-a3ff-d320d965c3d8,3c971c1d-9fc4-417a-b114-802416f1168a,6,324121.02
cb7d4fb7-a59a-46de-bc3a-7f5e3b4ec3e9,20220810,209aef92-7695-4799-b790-02daec15f3db,e3267f7b-ecb6-4e0d-ba61-e0ffea5ecc89,10,89054.3
8b80347c-90f5-4aeb-a059-76631e55b454,20220909,4b55e53b-1337-455c-8309-847b04b82cea,ac3d2d0c-8845-4da0-8075-3b00c6369e5a,1,91467.29
0f6c5e72-1d87-4925-b5e7-0884c1edf8d9,20220124,fa3ab67f-9859-47ce-8f61-81306de289fb,7b29d726-2630-4979-b26c-f2f526ebaa39,8,670252.48
ec1c987c-c265-422d-bab6-e2f801b13fca,20220510,206113ca-eff2-4604-af98-b1f6b71fa340,07ccf89e-6da7-41d9-b0a4-a68224e9b4d3,8,487417.12
4132930f-8f23-4a76-adc3-98dffaa56b59,20220429,fd24ca0e-f75c-48c4-8766-7618af06d990,241cc28d-106a-450c-b94a-24379a8f0fc0,6,96930.0
34b82656-684e-4a04-8c24-d11864fd1e4c,20220313,9673bfbb-1554-48ca-9a2e-fb3e954d0526,80732120-89d7-4514-9c66-85834427d6ec,2,177950.24
768efbac-4ad3-443a-b8f8-c7873d84649d,20220605,b5f3378c-f3c4-48b2-b5da-2e5674e6bf9c,7c896a67-f8a5-4af9-a541-a2512fb71dd4,5,117383.7
17e6fab5-ac50-44c0-b1d7-8cad9e87ccfc,20220509,fc82e5b6-d279-4eca-92fd-871934ad464e,7b29d726-2630-4979-b26c-f2f526ebaa39,5,418907.8
036f4c1f-6fd8-45db-aefa-d93dbd162ce5,20220909,ca384104-3d1e-438c-b476-e6207050baf6,7c896a67-f8a5-4af9-a541-a2512fb71dd4,7,164337.18
f94c5202-b9e7-42a8-9aed-20f98e8e2b2f,20221116,19c1089a-093d-4e58-a368-9d9265866140,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,5,160313.25
4db64ea3-36da-479c-8f2a-553d725b5d15,20220325,143c08bb-b694-484e-aac6-43e04b03cade,ceed084a-e42f-4134-b95e-000280ca2aeb,4,196585.8
4919f347-153d-490b-890f-882226643f68,20220724,72415bdd-522a-4714-9520-c06d007b07a5,80732120-89d7-4514-9c66-85834427d6ec,5,444875.6
fa51f289-f8ca-42d8-9c6c-77aaabc6e14d,20220513,27efd2de-03a7-4ecd-abda-29ab5c8b595c,4c416041-3920-4697-8a33-e90de01f5a47,5,32555.7
92212325-2e6f-470c-a030-d28fbb5578a3,20220411,e900b9b7-289c-4d5d-b963-67996d45b6b5,78874dee-c79c-47ec-81c4-b9b96278ca0b,6,127794.18
3f17f129-e8cd-4565-aa72-965a25f5bfcb,20220505,71faae1c-a925-449a-8ce8-a08f0dd01360,e8faf872-8038-4092-975b-8efe44a57a88,10,210086.0
ec221e0f-cdb0-440d-a5eb-7e631e3839a3,20220821,de7e492f-d006-411b-b612-a98586828821,3c971c1d-9fc4-417a-b114-802416f1168a,8,432161.36
9b175025-c966-4c63-b836-4aaacdceb2ca,20220417,7bfcee6e-ada5-478a-a243-2281bc3dfa95,91ac1c7e-76be-44ef-af00-8be550883876,5,45177.5
3abce3da-d1c0-4903-93db-890c240960a4,20221212,ffc6799f-bc25-49f6-ad2e-58f31bb7548c,dae1363e-fe6c-4798-8766-9bc7c8fdc2d3,1,8270.09
bdf63bb0-6a84-4e5f-a23f-ae9d68386267,20220224,bc374c05-9824-44ad-9467-937622cebe9e,7c896a67-f8a5-4af9-a541-a2512fb71dd4,7,164337.18
e12d8e61-c5e6-45cf-afb0-01f92f8199e4,20220328,379b49cf-c0a6-4fcf-8c6b-7435b762a8b6,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,4,62906.56
086b76f8-c2dc-4277-8374-6cbd39af55aa,20220305,d0223600-a3c2-4b03-bb54-a455f70841c5,ceed084a-e42f-4134-b95e-000280ca2aeb,4,196585.8
a5a30733-5264-4e5d-82ed-3c8848711f03,20221101,a71a16f9-17b7-4f5d-9f17-149be0f46c10,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,2,31453.28
07edfd3e-ef64-4802-a2da-a2aa0833972f,20220930,3fb27d37-bfff-4863-872a-31af64370d16,a3d27a3c-8cae-4a57-b89b-eb96e407f0b5,2,31738.12
5e4831a3-3d18-4d0a-a79b-19f01c81ad80,20220808,c1228640-1188-49e9-a600-07e7228fe7f9,07ccf89e-6da7-41d9-b0a4-a68224e9b4d3,8,487417.12
08220b30-050c-4ef9-98c9-faea94f32462,20220122,eac32790-b3c2-4a4d-a309-f6c1151063f4,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,4,62906.56
4baaae72-7f9a-421e-9e34-4c9db85d1ad6,20220315,910dddbc-c322-44c2-a661-7c8dc508bddd,5a2d3105-709b-472d-b189-98516de17c43,7,231703.08
8d13b3da-5bb1-41cb-b17e-40721ef3a555,20220505,fc82e5b6-d279-4eca-92fd-871934ad464e,72862ec0-1742-4f9c-a709-a0728e969839,10,76877.0
aa4b3eea-c1c3-4b4c-89d5-ce8d0cc25789,20220801,6a896a56-2f37-4f01-9588-61ded729f82b,6d810ee2-be81-412e-af2d-42886fbbe9dc,3,17535.18
09c78293-8a3e-4a16-859c-9ec06ece9664,20220827,bc8fee90-7e42-4709-a0ad-fb1d7f8e222f,e8faf872-8038-4092-975b-8efe44a57a88,10,210086.0
6053a8d4-c039-48d4-9c9b-67ae6a4b2897,20220630,e100fe5f-c9eb-491f-9f59-aef5e37dfc0b,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,4,260958.84
95a12516-5792-4d91-af98-7bb4fa88e4d8,20220316,ca384104-3d1e-438c-b476-e6207050baf6,3de5fa71-940b-4836-9db0-ef3bb8115d14,1,19567.32
632263d7-7491-450e-bd52-610681408e16,20220708,27efd2de-03a7-4ecd-abda-29ab5c8b595c,953a4231-05c6-43f8-a494-911a5c9ec5cd,4,164507.0
916f17a8-5a8f-46a3-b29e-5feb0a488fa0,20220513,07e75889-e7e7-4e89-bc36-786f20d94a24,3de5fa71-940b-4836-9db0-ef3bb8115d14,8,156538.56
c1c9a877-6d62-42c0-8e49-5e4de2b3240d,20220505,fd7df2b8-1f10-492d-892c-038b47748703,e8faf872-8038-4092-975b-8efe44a57a88,2,42017.2
9a3c5e46-74bf-4871-b1a3-244c4d272e3e,20220220,4cccadbd-6b75-455d-8049-23e17b72c8d3,c3936af4-94d3-435b-8b0c-751aa093c2af,6,187018.98
49803e00-0578-4d51-b828-6dcd16dae397,20220731,d6c990ac-8539-47f5-b73d-211ffd94f29e,79f8691e-0690-4ced-bcfc-75d33215a767,5,1281666.1
4f9d14f7-e5e7-45b2-8f57-389b00614bf8,20220113,9bde526b-a7bf-4aec-a460-97d4bbbce782,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,2,31453.28
b09ea80b-aea9-4f36-a17a-7d2eda8a40a8,20220618,3339cca3-b843-4db9-a59e-15c5a4bed19f,91ac1c7e-76be-44ef-af00-8be550883876,2,18071.0
cd574e08-efc2-42d2-9caa-1169a5b38d55,20220502,300e0e90-633e-41e8-ba8c-bf5e86857cd5,ac3d2d0c-8845-4da0-8075-3b00c6369e5a,9,823205.61
daf4455d-fc53-4e4c-8c11-32da05d9c5c4,20221025,f541a780-5058-4c92-865c-1809ef138688,c3936af4-94d3-435b-8b0c-751aa093c2af,6,187018.98
86510f01-bf16-4ed2-be54-f4135c3de14e,20221219,bc374c05-9824-44ad-9467-937622cebe9e,80732120-89d7-4514-9c66-85834427d6ec,10,889751.2
20b72e29-5df3-4bbf-9891-bc4d101d5eda,20220926,fd7df2b8-1f10-492d-892c-038b47748703,5634bf19-5808-4886-9ca3-642be48fa78c,2,73929.46
564e6c8a-ca22-4d96-b781-4cb0d96d6280,20220423,334ef538-c73d-4b89-bdb0-9a860a20be8b,ceed084a-e42f-4134-b95e-000280ca2aeb,6,294878.7
1dab6529-4dde-4362-8d50-0f44a918781c,20221117,59e8dec6-b331-40e9-9828-6edd8e8be222,91ac1c7e-76be-44ef-af00-8be550883876,6,54213.0
6da533cb-ee88-403d-8d65-479f232179d4,20220617,a8732469-91e0-484c-b8ca-c8a51ba3307a,ac3d2d0c-8845-4da0-8075-3b00c6369e5a,9,823205.61
956b256e-4e5e-4afb-86eb-309d32028b26,20220730,99a02fa1-19bd-4add-a9b0-5905df9c0247,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,6,192375.9
39b17ad6-7c19-40fa-a0a8-820617b80d3a,20221225,19c1089a-093d-4e58-a368-9d9265866140,7b29d726-2630-4979-b26c-f2f526ebaa39,7,586470.92
f95756e9-7bbc-4f78-a3ec-4856d1690468,20220508,63a86615-f545-4575-8353-b3611ef4ab1c,4c416041-3920-4697-8a33-e90de01f5a47,4,26044.56
bce60e19-cda7-48ba-9d51-5be24cf5caee,20220513,2a48fa26-3f2a-46bb-87b6-b463f1109f00,7b29d726-2630-4979-b26c-f2f526ebaa39,4,335126.24
be552728-6e91-4f01-8047-b887516bcc99,20220118,946c6ae9-5fe2-4c8e-91bb-8bb05af7ad7a,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,2,126895.28
f028d902-3de9-4677-b98c-54c0df72cf38,20220228,6be1f102-155d-4400-a06a-cfb83adf7551,c0e38805-3068-4d3b-8936-9b6723deb081,10,625976.4
3802ba49-de49-46ec-8881-a52698d37659,20221012,372451ba-166d-40a1-9395-ce33cc2b8c9b,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,10,320626.5
db540229-6781-4808-9e75-04c243fd5fcd,20221115,f541a780-5058-4c92-865c-1809ef138688,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,10,652397.1
073c7daa-a837-4a27-9a79-db3497cfca2e,20220412,7743001a-d109-483d-add8-b6be2c0ff88d,ac3d2d0c-8845-4da0-8075-3b00c6369e5a,8,731738.32
be137858-ce95-4539-a0fc-ad760ea5a8ee,20220907,ea81a8a6-6e59-4942-a4a7-25873ac9e43d,e3267f7b-ecb6-4e0d-ba61-e0ffea5ecc89,7,62338.01
d2a515b1-c008-417a-ad2c-a67a51d8b8d8,20220625,e2e070a1-a7c8-4634-989c-66894c868872,7c896a67-f8a5-4af9-a541-a2512fb71dd4,7,164337.18
5af18377-f8cb-4f82-8ff8-4394b078713d,20221008,206113ca-eff2-4604-af98-b1f6b71fa340,9401a302-1b89-4e31-a115-52cf8a9f00d2,5,508526.9
9231026e-376a-4d91-b3cc-0cee8b987eeb,20220329,2ff3935c-386f-4c62-ac00-401cf1fd3aa1,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,8,320662.4
03170fd7-96fc-457f-b826-1985f3b766ff,20220307,9bde526b-a7bf-4aec-a460-97d4bbbce782,953a4231-05c6-43f8-a494-911a5c9ec5cd,5,205633.75
5a510def-552c-426f-8826-71aea84a755c,20220912,7f4f221f-4dbe-4a0e-a57e-6712a6284cd4,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,1,65239.71
d441ce28-dce1-40ab-868c-d19b6f309f20,20220620,d64b9da4-1d0b-43c2-abaf-a09ef67f90a8,85d37ab6-27af-4538-83ef-e20d44339595,6,204190.5
b0ee9d98-5dcb-4a9e-ae8c-45f1b6734640,20220411,254a827a-6230-4f0b-a416-debcafc9b9b1,91ac1c7e-76be-44ef-af00-8be550883876,5,45177.5
bea7acb1-190e-492f-a079-8e7741f9a95c,20220910,334ef538-c73d-4b89-bdb0-9a860a20be8b,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,10,634476.4
72621d7c-2806-4cca-92b7-8782beb7a575,20221225,6883d175-d6dd-438a-a4ad-d9132863c9d9,953a4231-05c6-43f8-a494-911a5c9ec5cd,2,82253.5
4597f7a2-bf8d-4a52-ad7e-52c4024be405,20220401,e900b9b7-289c-4d5d-b963-67996d45b6b5,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,6,192375.9
6343ba9c-6769-4f96-b031-177cfbfe2e93,20220124,afca681b-dd03-4ee9-8430-dd5a15e6c01c,7b29d726-2630-4979-b26c-f2f526ebaa39,6,502689.36
371d06dc-6369-4a3e-8d52-ee56d1dae7c4,20220317,4c67dc37-2dfd-46cc-8b1e-55b71942fc2e,80732120-89d7-4514-9c66-85834427d6ec,6,533850.72
4f5dbc50-0560-4b74-a982-d4ec40404ae1,20220916,aed248f2-83e5-4e3d-a3d4-57e8a88201db,c8851540-6949-4e4a-941e-2b21d056d15d,1,2521.3
1a847e7a-22db-4c5e-a901-5c7b8ee2f021,20221204,afca681b-dd03-4ee9-8430-dd5a15e6c01c,79f8691e-0690-4ced-bcfc-75d33215a767,4,1025332.88
8dc11a8a-1d14-41c6-8e24-98388f474492,20220711,55eec346-08a7-42ad-8c22-6f324425f216,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,6,391438.26
7308784c-7c9d-4202-8a2a-a9834a9c09cc,20220122,07e75889-e7e7-4e89-bc36-786f20d94a24,5634bf19-5808-4886-9ca3-642be48fa78c,1,36964.73
29187cba-ff19-48f0-b180-701771f68c81,20221102,a51c6372-2b30-4183-bbff-992f4a56fa69,ceed084a-e42f-4134-b95e-000280ca2aeb,9,442318.05
b83c9351-1c31-44c9-be3b-45680648ebd7,20221025,60a2bf64-6af0-4683-b112-3cff4bb20465,91ac1c7e-76be-44ef-af00-8be550883876,6,54213.0
f3998954-8bac-4c42-9b04-b4ff1ed47413,20220504,fe299510-e205-4114-9bab-548678c3f1de,80732120-89d7-4514-9c66-85834427d6ec,9,800776.08
25cde761-9411-4c40-bc8e-aaa30da56834,20220927,372451ba-166d-40a1-9395-ce33cc2b8c9b,c0e38805-3068-4d3b-8936-9b6723deb081,4,250390.56
8cfa965d-18a6-43ec-8522-0ae84ff77585,20220604,bee6731b-caf6-4e9c-850a-de149e5dbe10,85d37ab6-27af-4538-83ef-e20d44339595,10,340317.5
b2a75011-e4c2-493f-9e5d-420ed72f15e2,20220202,dfa3e3aa-8bcf-4046-96f5-b0c82964c5f8,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,2,64125.3
f46326be-73f8-4d67-9d38-4fec5807f9c2,20220305,bb9bd15b-5311-42fb-8cd5-ba8b79225a06,dae1363e-fe6c-4798-8766-9bc7c8fdc2d3,1,8270.09
5c2a7d5b-ebc4-4e91-a9d5-e3c7a1331d1b,20220313,4a8cd13e-2227-4d84-8158-e27415a0b0da,79f8691e-0690-4ced-bcfc-75d33215a767,8,2050665.76
9e5a5889-84ea-4ed2-99d1-f89be3fb30b4,20220312,11300c04-12a2-4d79-971b-5ba11897d728,42c9bcaf-5b1b-48cd-bbe5-56555fbcc0aa,4,193872.68
22f85869-4d0d-4888-b893-85253a47e622,20220501,630b39ee-0838-46b4-8015-9f6200a3573e,c3936af4-94d3-435b-8b0c-751aa093c2af,5,155849.15
90c44673-4085-4f87-a925-85b2b1d04317,20220420,52e5433d-db1d-47c8-bb52-a53cdcf82f6f,91ac1c7e-76be-44ef-af00-8be550883876,5,45177.5
18fb1801-7901-4ca8-a018-fb254196bad5,20220209,2a48fa26-3f2a-46bb-87b6-b463f1109f00,ceed084a-e42f-4134-b95e-000280ca2aeb,2,98292.9
518b299b-58cf-48e5-a0f4-9dd2b6922ace,20220311,1682f59b-3c88-455d-819d-73cbd6a7ec9a,9401a302-1b89-4e31-a115-52cf8a9f00d2,6,610232.28
81fa299e-88bc-4205-abb4-9217d19ae13f,20221102,b677199e-4217-4b79-95c1-d1d17d04c2b3,c8851540-6949-4e4a-941e-2b21d056d15d,5,12606.5
ded1f4c5-8ddf-4448-a8a4-48dd89f2e93a,20220201,94987e8c-547c-4535-8896-fc9e7314eee6,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,9,571028.76
e02abe6a-5960-43d0-833d-278cee893f56,20221006,e2e070a1-a7c8-4634-989c-66894c868872,241cc28d-106a-450c-b94a-24379a8f0fc0,9,145395.0
43b8dac4-cf46-4141-ba8b-8571332d539f,20220829,e900b9b7-289c-4d5d-b963-67996d45b6b5,e3267f7b-ecb6-4e0d-ba61-e0ffea5ecc89,3,26716.29
16ce9752-7b07-4e67-bfe1-af05c035fbfa,20220116,1682f59b-3c88-455d-819d-73cbd6a7ec9a,ceed084a-e42f-4134-b95e-000280ca2aeb,2,98292.9
7f31f552-a500-459b-a61b-06d7127ecda1,20221213,27efd2de-03a7-4ecd-abda-29ab5c8b595c,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,3,96187.95
821f9bc9-6fb3-4c48-86f0-c746b4a7d2e8,20220401,e2e070a1-a7c8-4634-989c-66894c868872,91ac1c7e-76be-44ef-af00-8be550883876,3,27106.5
6940d0dc-0502-4292-8080-321195e58e0a,20220314,e4c5b703-0d40-47bd-8d51-39ba72dc8c56,241cc28d-106a-450c-b94a-24379a8f0fc0,8,129240.0
5c5cc823-c02b-44ec-b5b7-a63379ce5cca,20220706,f6ad62cb-dc0d-49cc-b48f-ec714637ddfe,80732120-89d7-4514-9c66-85834427d6ec,4,355900.48
46ab970c-5d85-4c53-b20f-dfe33c82e23e,20220611,afd013e5-982a-44f8-8952-6a48d405a66d,ea39afc2-a729-485e-98b0-279b855a4630,2,61904.98
159fdc24-2d2d-42b5-b2a8-10ffeb3faac2,20221024,a173e96d-530f-4523-94a9-d7bf53c56466,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,5,200414.0
c2ee6d3b-b3fb-44ea-85dd-471ca906c0c4,20220207,2ee40702-186b-4108-8c93-3a822d1725b4,78874dee-c79c-47ec-81c4-b9b96278ca0b,8,170392.24
c9c1fd58-493b-4479-98b8-285cd7ebc383,20220611,ca3f1b39-c5b1-42eb-96c6-b6f15a4d8ff5,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,10,400828.0
d8b8d98e-6f90-4200-b31a-4694e1d17525,20220322,a202b5ec-c869-4ce9-b596-81812bc96ccd,e8faf872-8038-4092-975b-8efe44a57a88,5,105043.0
61318314-17fa-48a2-8d89-7714c463d70d,20220405,de7e492f-d006-411b-b612-a98586828821,5a2d3105-709b-472d-b189-98516de17c43,3,99301.32
3ba88a69-cc08-4761-b3d8-e120a76a43eb,20220127,11300c04-12a2-4d79-971b-5ba11897d728,e3267f7b-ecb6-4e0d-ba61-e0ffea5ecc89,10,89054.3
c36e96a1-f932-461f-bd97-f2b101edc843,20220612,b46450bf-3681-4842-986a-7c6c2fbd6783,ceed084a-e42f-4134-b95e-000280ca2aeb,2,98292.9
5b6feba3-cfc4-4deb-865b-6ff1bcf306bd,20220309,c1228640-1188-49e9-a600-07e7228fe7f9,7b29d726-2630-4979-b26c-f2f526ebaa39,4,335126.24
edb67f60-bdf3-4c87-9fcb-cd6dbffa788e,20221222,ab4b4f5d-c460-47f1-bcc7-41061fc2aee7,5634bf19-5808-4886-9ca3-642be48fa78c,5,184823.65
8ce17066-9001-42ba-bf38-57431979bb0a,20221220,9bde526b-a7bf-4aec-a460-97d4bbbce782,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,4,160331.2
9276b439-86ac-44fe-b758-d42180915e3e,20220516,0beaaa0e-63a2-4ce5-87bb-a8bacdece399,c8851540-6949-4e4a-941e-2b21d056d15d,8,20170.4
8050a462-8719-41e2-91ee-e04cf8da2858,20220115,c1228640-1188-49e9-a600-07e7228fe7f9,7b29d726-2630-4979-b26c-f2f526ebaa39,9,754034.04
8ddf2438-43c5-4e76-8f6a-d2a7aa120a2f,20220317,7c37d798-7fa9-47fb-816c-79308c24954e,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,8,320662.4
cfb9f6f9-7178-4683-99b6-5404db8c1c71,20220224,3db641ed-8d16-478c-8b97-d9ae75b08500,42c9bcaf-5b1b-48cd-bbe5-56555fbcc0aa,8,387745.36
403877b6-320d-422e-8440-568e67cbefdb,20221020,a4220d30-f628-40ed-ad32-383c8686043a,5a2d3105-709b-472d-b189-98516de17c43,3,99301.32
7576bba7-6599-4490-b0eb-3ad6a91c6986,20220402,e900b9b7-289c-4d5d-b963-67996d45b6b5,4c416041-3920-4697-8a33-e90de01f5a47,3,19533.42
d4ff8edc-8c19-46d2-ad4e-77ada66c9364,20221106,903356d5-958d-4af9-a739-bc80c8d395f2,72862ec0-1742-4f9c-a709-a0728e969839,2,15375.4
6239a445-efe4-4cd5-a927-df55330ff9ff,20220515,b46450bf-3681-4842-986a-7c6c2fbd6783,a3d27a3c-8cae-4a57-b89b-eb96e407f0b5,9,142821.54
98b821cf-7827-4e6b-8dc6-e8579751b93c,20220110,09eb68f1-ca5f-4127-8f83-d8506b17f5a4,5634bf19-5808-4886-9ca3-642be48fa78c,2,73929.46
343d5f64-59ed-4226-9671-292beeea13bb,20220811,b2321c86-6e44-42e6-a3ff-d320d965c3d8,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,9,571028.76
810ff94f-b8e8-46d9-81b0-f6fef63f15d0,20221118,21bd9519-af3b-43ed-9d83-39741f521ab0,dae1363e-fe6c-4798-8766-9bc7c8fdc2d3,7,57890.63
cd1fac9d-35f7-4854-a1f4-217550f98963,20220415,01df2428-60fc-414f-b38d-c298d28d4cde,e3267f7b-ecb6-4e0d-ba61-e0ffea5ecc89,6,53432.58
997eebb1-8964-4ff5-bfa8-219b13cfb46a,20220403,4a8cd13e-2227-4d84-8158-e27415a0b0da,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,1,15726.64
613c86e6-0341-4bf8-8a27-7953b066c3e9,20220711,dadc5c2a-7610-4dc7-a132-44aacf4d8667,e8faf872-8038-4092-975b-8efe44a57a88,7,147060.2
cfaf631c-c425-426c-9f16-69affa09ba4d,20220528,302c3f2b-404e-4d52-80e2-528c0968889a,5634bf19-5808-4886-9ca3-642be48fa78c,7,258753.11
c4d30185-5426-421e-b0e0-0e58ded3a489,20220715,5b1b7b68-3dec-41c2-a2eb-5a2d422e55bd,c3936af4-94d3-435b-8b0c-751aa093c2af,7,218188.81
dba1acaf-e96c-41da-af87-a72cfa11a93a,20221018,afca681b-dd03-4ee9-8430-dd5a15e6c01c,c3936af4-94d3-435b-8b0c-751aa093c2af,8,249358.64
98195bb6-0e9f-423e-a162-6eecae9226f7,20220130,f3b9a3eb-cec1-4b85-976b-3be0e0bae1c9,7c896a67-f8a5-4af9-a541-a2512fb71dd4,3,70430.22
9fe6db18-d041-480a-9449-c294f2b7276c,20220825,e4c5b703-0d40-47bd-8d51-39ba72dc8c56,9401a302-1b89-4e31-a115-52cf8a9f00d2,5,508526.9
077761c5-8f4c-4389-8d8b-ce183e209c81,20220120,f541a780-5058-4c92-865c-1809ef138688,91ac1c7e-76be-44ef-af00-8be550883876,8,72284.0
c1656cd3-e89b-49c7-895f-037bfeefe069,20220719,302c3f2b-404e-4d52-80e2-528c0968889a,9401a302-1b89-4e31-a115-52cf8a9f00d2,3,305116.14
fc39cd24-17cb-4c6a-a6a2-0c60cb093076,20221228,e0b5db52-88a0-45e6-89a1-92292000b086,5634bf19-5808-4886-9ca3-642be48fa78c,2,73929.46
d6a93b3f-6750-4013-8c4d-7c755081b79e,20220418,a4220d30-f628-40ed-ad32-383c8686043a,06fa2a15-cc8e-4ebc-9012-e3c98cfec276,5,160313.25
55c39f76-263a-468a-9d0b-129a7d6789bc,20220814,7bfcee6e-ada5-478a-a243-2281bc3dfa95,6975f71f-88e6-4c7c-ba4b-5902b0e01fe3,10,400828.0
c053478b-f21d-48b4-afb5-4ae8acd55ce4,20220413,6eb2e3dc-1e06-4e07-a44a-239d122cb2e2,ea39afc2-a729-485e-98b0-279b855a4630,8,247619.92
d67e5e00-e2d3-4524-a419-a56cae183385,20220321,4d1fdb6e-55c2-4bac-bef5-9cce935d43c5,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,2,130479.42
3816abd8-b9a3-4994-b3fd-fdd12fe3bba4,20220311,c8d9ad81-d19b-4cd4-8d1e-ed39da579ad7,80732120-89d7-4514-9c66-85834427d6ec,6,533850.72
374c5747-a85a-4d6a-b8db-439543d0752b,20221015,379b49cf-c0a6-4fcf-8c6b-7435b762a8b6,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,9,587157.39
b4e8b8db-0176-405f-a141-2e5ecea8c9f6,20220224,a71a16f9-17b7-4f5d-9f17-149be0f46c10,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,8,507581.12
d8ad9aac-7a53-4948-b976-512a3e0e8d8c,20220216,00b4635d-b6d0-4a6c-8921-9cbb390c3f9c,c0e38805-3068-4d3b-8936-9b6723deb081,8,500781.12
1e4cf268-9a84-4150-9412-d62da2ecba13,20220118,f31dcdb1-fe0d-4e83-b36b-1b18a0f0fc92,91ac1c7e-76be-44ef-af00-8be550883876,5,45177.5
efe4a1c1-325c-4124-9089-bd37cc885604,20220127,6be1f102-155d-4400-a06a-cfb83adf7551,dae1363e-fe6c-4798-8766-9bc7c8fdc2d3,10,82700.9
dbe74acb-8792-49f2-8df1-f14da915ba6d,20221221,509a919d-759b-479d-84e4-81c682a452eb,7b29d726-2630-4979-b26c-f2f526ebaa39,9,754034.04
7c1abbb2-1279-4d6e-8d84-864c1b00e86e,20221217,9bde526b-a7bf-4aec-a460-97d4bbbce782,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,4,62906.56
aac8c226-dcd7-4005-a120-572c66c9d4d2,20221120,dfa7bbba-05c6-446c-b5b7-224161565de3,c3936af4-94d3-435b-8b0c-751aa093c2af,1,31169.83
a3b6a80e-14aa-4fb1-9e8c-471eeb28bacf,20220910,143c08bb-b694-484e-aac6-43e04b03cade,241cc28d-106a-450c-b94a-24379a8f0fc0,4,64620.0
721fb20f-704a-4627-afd3-3b4b535dca7d,20220317,0c53135b-d8dc-4562-a264-09722c6fa351,ea39afc2-a729-485e-98b0-279b855a4630,1,30952.49
8d8e4f89-2421-4df9-a64d-3726dc0217d6,20220312,8e2c81e5-8281-4f9e-9435-119c1028ec4b,dae1363e-fe6c-4798-8766-9bc7c8fdc2d3,2,16540.18
7b8d3b36-502d-4724-831d-38804af090cd,20220803,b008cdab-6667-436a-bf89-25d4d689a22e,c3936af4-94d3-435b-8b0c-751aa093c2af,9,280528.47
86fd20a3-0162-4779-800d-c9cbf9785bcc,20220521,6883d175-d6dd-438a-a4ad-d9132863c9d9,499bce52-e5d6-42ce-9c6e-9f0ac5c0a50e,2,130479.42
20dc8431-75a9-47a5-9668-b925419c203b,20220323,e4c5b703-0d40-47bd-8d51-39ba72dc8c56,5ecf1149-fbc2-4a43-aec2-8281bc7b46e3,8,125813.12
a950cefc-1cb1-4a65-915c-0ea5505dee12,20221112,8bbec765-5204-47c1-8f68-93765b988e91,7b29d726-2630-4979-b26c-f2f526ebaa39,2,167563.12
4ee8f42f-c37d-4a06-a13f-50ec35543c00,20221123,2c277d99-5158-4d91-b0e8-6fc382c50785,4c416041-3920-4697-8a33-e90de01f5a47,8,52089.12
f8f7c454-77b8-43a4-a905-29002a6a22ce,20220313,09eb68f1-ca5f-4127-8f83-d8506b17f5a4,9eac14ad-ca5d-4794-b2fe-03b02c158cdf,1,63447.64
458fb965-2e50-44ea-867d-dd058b51be42,20220207,afd013e5-982a-44f8-8952-6a48d405a66d,ac3d2d0c-8845-4da0-8075-3b00c6369e5a,2,182934.58
7be6bae6-af16-44fa-9559-7ec16b33872b,20221230,f31dcdb1-fe0d-4e83-b36b-1b18a0f0fc92,3c971c1d-9fc4-417a-b114-802416f1168a,8,432161.36
e5007056-b808-421f-9931-3d8053d11059,20220224,8bbec765-5204-47c1-8f68-93765b988e91,79f8691e-0690-4ced-bcfc-75d33215a767,10,2563332.2
